Symbol,Name,Sector,Price_EUR,Total_Score,Stewardship,Technical,FinBERT_Score,Reasoning,Signal,Horizon,Backtest_PnL,Backtest_Status,BT_WinRate,BT_Avg_PnL,BT_Trades,PE,RSI,Upside_pct
LAND.L,Land Securities,Real Estate (REIT),553.7,32.27793636918403,0.0,23.0,17.1,"Land Securities Group (LON:LAND) Stock Price Passes Above 200-Day Moving Average - Time to Sell? - MarketBeat, Land Securities Group slides Wednesday, underperforms market - MarketWatch, Horizon Kinetics buys Texas Pacific Land stock for $436 - Investing.com",SELL,SPECULATIVE (short-term),10.14,EXIT_CURRENT,0.0,0.0,0,18.818182,63.04347826086961,26.5
BLND.L,British Land,Real Estate (REIT),362.31,46.500789641408545,10.0,23.0,34.0,"Q4 trading update - British Land, News | British Land confirms major HQ letting to Anthropic and toasts rent and earnings growth - CoStar, Britain landowners cash in as data center demand surges - Finance & Commerce",SELL,SPECULATIVE (short-term),-9.67,EXIT_STOP,0.0,0.0,0,8.991112,67.01432296743806,25.1
O,Realty Income,Real Estate (REIT),58.64,19.7229747027168,0.0,23.0,6.9,"Realty Income Announces First Quarter 2026 Earnings Release Date - Yahoo Finance, How Investors Are Reacting To Realty Income (O) Extending Its Long Dividend Streak Amid Net Lease Optimism - simplywall.st, Realty Income vs. Stag Industrial: One Monthly Dividend REIT Is Leaving the Other in the Dust - 24/7 Wall St.",SELL,SPECULATIVE (short-term),21.03,EXIT_CURRENT,0.0,0.0,0,54.820515,60.190227109462235,16.5
PLD,Prologis,Real Estate (REIT),131.57,19.526711422953227,0.0,15.0,38.1,"Prologis, Inc. $PLD Shares Sold by Calamos Advisors LLC - MarketBeat, Approval Deadline Set For Caltrain Railyards Mega-Project, San Francisco - San Francisco YIMBY, Truist raises Prologis stock price target on strong FFO outlook - Investing.com",SELL,SPECULATIVE (short-term),39.83,EXIT_CURRENT,0.0,0.0,0,40.21972,75.21984319693844,12.7
DLR,Digital Realty,Real Estate (REIT),185.19,13.616047751163805,0.0,7.0,46.5,"B. Metzler seel. Sohn & Co. AG Sells 18,745 Shares of Digital Realty Trust, Inc. $DLR - MarketBeat, Digital Realty Trust: Structural AI Demand Meets Excellent Execution - Potential Momentum Reversal - Seeking Alpha, Digital Realty jumps as Q1 results and raised 2026 outlook highlight strong AI-driven leasing momentum - Quiver Quantitative",SELL,SPECULATIVE (short-term),38.76,EXIT_CURRENT,0.0,0.0,0,56.32173,84.59470977506895,11.0
EQIX,Equinix,Real Estate (REIT),1026.63,2.629849435768776,0.0,0.0,30.5,"Arizona State Retirement System Has $21.13 Million Stock Position in Equinix, Inc. $EQIX - MarketBeat, Satellite firm SpinLaunch selects Equinix to host ground station infrastructure - Data Center Dynamics, Equinix's AI Discovery Hub set to accelerate AI deployment in Hong Kong - Light Reading",SELL,SPECULATIVE (short-term),-11.65,EXIT_STOP,0.0,0.0,0,79.14746,80.08698357219137,8.2
AMT,American Tower,Real Estate (REIT),165.01,33.79046457354146,0.0,30.0,-4.8,"American Tower (AMT) Proxy filing Summary - Quartr, Is American Tower Stock a Smart Buy Before Q1 Earnings Release? - Yahoo Finance, Is It Time To Reconsider American Tower (AMT) After A 14% One-Year Share Price Decline - simplywall.st",SELL,SPECULATIVE (short-term),-9.46,EXIT_STOP,0.0,0.0,0,33.003704,56.06333354850262,30.6
SBAC,SBA Communications,Real Estate (REIT),203.21,41.73441025428677,10.0,30.0,26.9,"Is It Time To Reassess SBA Communications (SBAC) After Its Sharp 30 Day Share Price Jump - simplywall.st, SBA Communications sale rumor buoys tower stocks - Fierce Network, Is SBA Communications in play? Report says Boca Raton tower giant is exploring a sale after takeover interest - Wireless Estimator",SELL,SPECULATIVE (short-term),-10.07,EXIT_STOP,0.0,0.0,0,22.076962,55.63189147270571,13.9
VNQI,VNQI Global ex-US REIT,Real Estate (REIT),43.48,38.17704752274012,0.0,23.0,20.7,"How Vanguard Global Ex-u.s. Real Estate Etf (VNQI) Affects Rotational Strategy Timing - Stock Traders Daily, VNQI: A Primer On The International REIT ETF - Seeking Alpha, VNQI vs. REET: How Does Vanguard's Fund Compare Against the Largest Global Real Estate ETF? - The Motley Fool",SELL,SPECULATIVE (short-term),20.8,EXIT_CURRENT,0.0,0.0,0,13.047053,67.39127430139949,0.0
IPRP.L,IPRP EU REIT ETF,Real Estate (REIT),2542.13,30.0,0.0,30.0,0.0,N/A,SELL,SPECULATIVE (short-term),15.12,EXIT_CURRENT,0.0,0.0,0,,57.066052227342546,0.0
IWDA.AS,MSCI World (IWDA),Broad ETFs,116.73,7.0,0.0,7.0,0.0,"How the Largest ETFs in the UK Performed - Morningstar, IWDA.L Stock Chart | ISHARES CORE MSCI WORLD (LON:IWDA) - ChartMill, How the Largest ETFs in Norway Performed - Morningstar",SELL,SPECULATIVE (short-term),24.92,EXIT_CURRENT,0.0,0.0,0,,83.80244140403421,0.0
SWRD.L,MSCI World (SWRD),Broad ETFs,46.24,15.0,0.0,15.0,0.0,"SWRD.AS Stock Chart | SS SPDR MSCI WORLD UC-USD AC (AMS:SWRD) - ChartMill, State Street to trial proxy voting for $9bn MSCI world ETF - ETF Stream, Bringing clarity to investment decisions | MSCI - MSCI",SELL,SPECULATIVE (short-term),32.53,EXIT_CURRENT,0.0,0.0,0,25.229378,83.06165215012788,0.0
EIMI.L,MSCI EM IMI (EIMI),Broad ETFs,48.11,21.3895697804038,0.0,15.0,-14.4,"iShares Core MSCI EM IMI UCITS ETF EIMI.L - eToro, How the Largest ETFs in the UK Performed - Morningstar, How the Largest ETFs in Norway Performed - Morningstar",SELL,SPECULATIVE (short-term),53.17,EXIT_CURRENT,0.0,0.0,0,17.832388,80.80260061366141,0.0
CSPX.L,S&P 500 (CSPX),Broad ETFs,710.62,7.962932873517563,0.0,7.0,3.9,"CSPX vs SPY - The Compounding Difference for AMEX:SPY by HenriqueCentieiro - TradingView, iShares Core S&P 500 UCITS ETF Stock Quote, Share Price, News and Analysis - Longbridge, Backed CSPX Core S&P 500 (BCSPX) - Forbes",SELL,SPECULATIVE (short-term),32.28,EXIT_CURRENT,0.0,0.0,0,28.562454,89.50206048528923,0.0
VOO,S&P 500 (VOO),Broad ETFs,607.8,4.987785516304822,0.0,7.0,-8.0,"VOO vs VTI vs SPY: Best S&P 500 ETF for Your Core - Gotrade, Buy, Hold, or Sell VOO at $650? - 24/7 Wall St., Why Is Vanguard S&P 500 ETF (VOO) Up Today, 4/23/2026? - TipRanks",SELL,SPECULATIVE (short-term),32.07,EXIT_CURRENT,0.0,0.0,0,28.150183,87.35453310427621,0.0
EXW1.DE,EURO STOXX 50 (EXW1),Broad ETFs,59.62,33.0,0.0,23.0,0.0,"Pre-market 19 Mar 2026: EXW1.DE iShares EURO STOXX 50 XETRA €57.76, most active - Meyka, ETFs Investing in Safran SA Stocks - TradingView, ETFs Investing in Siemens Energy AG Stocks - TradingView",SELL,SPECULATIVE (short-term),18.65,EXIT_CURRENT,0.0,0.0,0,18.801195,62.812853933524266,0.0
EXIA.DE,DAX (EXIA),Broad ETFs,7.56,33.0,0.0,23.0,0.0,N/A,SELL,SPECULATIVE (short-term),11.4,EXIT_CURRENT,0.0,0.0,0,18.721676,69.35324313129524,0.0
ISF.L,FTSE 100 (ISF),Broad ETFs,943.52,33.11183382011953,0.0,23.0,0.4,"ISF.MI Stock Chart | ISHARES CORE FTSE 100 (BIT:ISF) - ChartMill, FTSE 100’s flying, but fund investors aren’t buying - Interactive Investor, Steady Gains Place FTSE 100 in Focus Across UK Markets - Kalkine Media",SELL,SPECULATIVE (short-term),25.82,EXIT_CURRENT,0.0,0.0,0,18.30446,48.395074380115446,0.0
SH,Short S&P 500 (SH),Broad ETFs,32.08,1.2992725707591954,0.0,0.0,5.2,"ProShares Short S&P500: Resist The Temptation (NYSEARCA:SH) - Seeking Alpha, Best S&P 500 ETFs to Buy in 2026 - The Motley Fool, Short S&P 500 ETF Is Flashing a Market Top - TheStreet Pro",SELL,SPECULATIVE (short-term),-10.72,EXIT_STOP,0.0,0.0,0,,13.15789737859987,0.0
SDS,2x Short S&P (SDS),Broad ETFs,57.96,2.951438299250827,0.0,0.0,11.8,"SDS: Benefits And Risks Of The -2x S&P 500 Leveraged ETF (NYSEARCA:SDS) - Seeking Alpha, SDS: Tactical Tool, But Only For Agile Traders Who Can Bear The Risks - Seeking Alpha, ETF Insight: Using UltraShort S&P 500 (SDS) as a Hedge - ETF Database",SELL,SPECULATIVE (short-term),-22.11,EXIT_STOP,0.0,0.0,0,,12.307704619784118,0.0
PDBC,Commodities (PDBC),Broad ETFs,16.47,31.600230578331182,0.0,30.0,6.4,"PDBC: Trump Has Just Spoiled The 2022-Style Commodities Boom (NASDAQ:PDBC) - Seeking Alpha, Kiker Wealth Sells $12 Million of Invesco Optimum Yield Diversified Commodity Strategy ETF - The Motley Fool, The One Commodity ETF Every Retirement Portfolio Needs as Inflation Insurance - 24/7 Wall St.",SELL,SPECULATIVE (short-term),44.34,EXIT_CURRENT,0.0,0.0,0,,54.10961499018239,0.0
TLT,Treasury Bonds 20yr (TLT),Broad ETFs,80.29,28.33975278772508,0.0,15.0,13.4,"iShares 10-20 Year Treasury Bond ETF: Thinking Long Term (NYSEARCA:TLH) - Seeking Alpha, 9 of the Best Bond ETFs to Buy for 2026 - U.S. News Money, Better U.S. Treasury Bond ETF: Vanguard Long-Term Treasury Fund vs. iShares 20+ Year Treasury Bond ETF - The Motley Fool",SELL,SPECULATIVE (short-term),4.17,EXIT_CURRENT,0.0,0.0,0,-4334.5,50.71767540337298,0.0
IEAG.L,EUR Govt Bonds (IEAG),Broad ETFs,107.27,30.0,0.0,30.0,0.0,N/A,SELL,SPECULATIVE (short-term),0.45,EXIT_CURRENT,0.0,0.0,0,,54.60990989041115,0.0
ITPS.L,TIPS Inflation (ITPS),Broad ETFs,177.72,13.33780676135095,0.0,15.0,-6.6,"TIPS ETFs suffer outflows as investors favour short-term government bonds - ETF Stream, Trust in US TIPS to beat inflation - MoneyWeek, Tom Eckett: My favourite ETF launch of 2020 - ETF Stream",SELL,SPECULATIVE (short-term),-3.21,EXIT_STOP,0.0,0.0,0,,39.73116354031421,0.0
MTUM,MSCI Momentum (MTUM),Broad ETFs,260.09,0.0,0.0,0.0,-3.2,"Why We Upgraded This iShares ETF - Morningstar, MTUM: Understanding The Largest Momentum-Factor ETF And How It Works (BATS:MTUM) - Seeking Alpha, iShares MSCI USA momentum factor ETF declares quarterly distribution of $0.2210 - MSN",SELL,SPECULATIVE (short-term),42.21,EXIT_CURRENT,0.0,0.0,0,32.61914,91.66880455934015,0.0
USMV,MSCI Min Vol (USMV),Broad ETFs,87.11,30.115724978969855,0.0,30.0,0.5,"iShares MSCI USA min vol factor ETF declares quarterly distribution of $0.3920 - MSN, Should iShares MSCI USA Min Vol Factor ETF (USMV) Be on Your Investing Radar? - Yahoo Finance, RITHOLTZ WEALTH MANAGEMENT's iShares MSCI USA Min Vol Factor ETF(USMV) Holding History - GuruFocus",SELL,SPECULATIVE (short-term),6.05,EXIT_CURRENT,0.0,0.0,0,23.785152,55.67012741859369,0.0
QUAL,MSCI Quality (QUAL),Broad ETFs,192.04,16.36255975811506,0.0,15.0,5.5,"Is iShares MSCI USA Quality Factor ETF (QUAL) a Strong ETF Right Now? - Yahoo Finance, United Advisor Group, LLC's iShares MSCI USA Quality Factor ETF(QUAL) Holding History - GuruFocus, QUAL Is High Quality But Not Timely (BATS:QUAL) - Seeking Alpha",SELL,SPECULATIVE (short-term),25.4,EXIT_CURRENT,0.0,0.0,0,28.374681,80.67927334656369,0.0
005930.KS,Samsung,Broad ETFs,203240.74,30.78059730121437,5.0,15.0,-16.9,"Samsung's chip output drops overnight as workers protest over pay, union says - Reuters, Samsung Upgraded PDF Scanner Comes to Older Flagships With One UI 8.5 - Gadget Hacks, Samsung is selling refurbished Galaxy Z Fold 7 phones for more than new ones - Mashable",SELL,SPECULATIVE (short-term),-7.3,EXIT_STOP,0.0,0.0,0,5.378128,69.29824561403512,35.1
